Price,Close,High,Low,Open,Volume
2022-12-29,7.152259349822998,7.216500625521488,7.0594654883948085,7.073741100528547,1360000
2022-12-30,7.473470211029053,7.594816006029306,7.1094328260282955,7.116570974141551,2934400
2023-01-03,7.066604137420654,7.473469702695311,6.952396498301883,7.473469702695311,3148500
2023-01-04,7.009500980377197,7.166536839373655,6.781085680550559,6.995225364503677,2790500
2023-01-05,7.287881851196289,7.295019998728457,6.930982643362447,7.045190280952282,2465900
2023-01-06,7.823230266571045,7.851782174521878,7.3592615921872255,7.3592615921872255,3369900
2023-01-09,7.93743896484375,8.087336671908579,7.766127494121454,7.951715261102912,2304300
2023-01-10,8.008819580078125,8.008819580078125,7.666195936708607,7.9802676665249415,2082100
2023-01-11,8.115888595581055,8.17299241923878,7.9445771246078785,8.10875044744102,1729300
2023-01-12,8.244373321533203,8.337167213965579,8.080199302389358,8.101613748841602,3795200
2023-01-13,8.29433822631836,8.372855813774951,8.158716815124013,8.258648166299444,1814600
2023-01-17,8.208681106567383,8.37999254889418,8.19440481267457,8.35857878878612,1279600
2023-01-18,8.537029266357422,8.722617021887878,8.294337690776246,8.294337690776246,3434600
2023-01-19,8.508477210998535,8.594132939611528,8.429959629952764,8.47278715389365,1204700
2023-01-20,8.629822731018066,8.636960878365516,8.444234984371588,8.52989071034738,1137500
2023-01-23,8.601271629333496,8.815411304729222,8.565581569978997,8.708341126665728,2067900
2023-01-24,8.451373100280762,8.701202129931346,8.437096805638971,8.701202129931346,1274400
2023-01-25,8.40854549407959,8.429959937562666,8.280062236837347,8.401408026983141,1419100
2023-01-26,8.537029266357422,8.594133086408142,8.387131568541474,8.51561550402121,1177400
2023-01-27,8.051647186279297,8.344304473153285,7.987405209993529,8.280063177598839,3050400
2023-01-30,7.93743896484375,8.044509144593642,7.851783229482602,8.023094700204899,1996300
2023-01-31,8.13016414642334,8.151577908148784,7.880334430278701,7.9231626344608035,1330000
2023-02-01,7.994542598724365,8.187268509262427,7.873196806325864,8.130164687043282,2159500
2023-02-02,7.723299503326416,8.030233074219485,7.673333826476397,7.980267397369467,2437700
2023-02-03,7.651919364929199,7.8517827348478555,7.62336745494082,7.77326515256262,2053300
2023-02-06,7.723299503326416,7.751851415916612,7.394952168173523,7.651920062216574,2625600
2023-02-07,7.830368518829346,7.830368518829346,7.580538810358327,7.79467846322903,2242700
2023-02-08,7.7589898109436035,7.980267651101602,7.673334070449599,7.851783699994938,1919500
2023-02-09,7.494884014129639,7.723299309107201,7.459193954106576,7.694747397235006,2932200
2023-02-10,7.816092491149902,7.837506252948714,7.523435250551699,7.530573398061708,2189600
2023-02-13,7.7589898109436035,7.816093637939607,7.673334070449599,7.716162281062258,1487800
2023-02-14,7.666195869445801,7.866059943295804,7.659057720937305,7.766127906370802,1395300
2023-02-15,7.530573844909668,7.601953282051611,7.402089905030414,7.601953282051611,1590000
2023-02-16,7.61622953414917,7.773265384128986,7.4734699799544515,7.53057380163234,1777500
2023-02-17,7.373538494110107,7.502022442703305,7.330710965066575,7.502022442703305,2133400
2023-02-21,7.423503398895264,7.50202166185466,7.3521239643418115,7.3521239643418115,1782700
2023-02-22,7.38067626953125,7.494883915517368,7.3378480619208215,7.409228181027779,1330100
2023-02-23,7.644781589508057,7.7804029983740675,7.502022032614556,7.502022032614556,2708000
2023-02-24,7.694746971130371,7.766127087223748,7.459193541045958,7.587677477721542,2282200
2023-02-27,8.058783531188965,8.108749199013918,7.687608734560008,7.73757440238496,3258400
2023-02-28,7.916025161743164,8.180130514640233,7.90888701364915,8.15157860299545,3867000
2023-03-01,8.13016414642334,8.308613749174878,7.866058816038808,8.222958021541885,6727400
2023-03-02,7.9659905433654785,8.230095886529389,7.944576780603876,8.130164539821083,3190600
2023-03-03,8.158717155456543,8.187269068516434,7.916025554081821,7.958853083306005,2256000
2023-03-06,8.315752029418945,8.365718385974567,8.208682529586417,8.265786353594603,2051800
2023-03-07,8.037370681762695,8.315751640603668,7.994542475393413,8.272924114965631,1945700
2023-03-08,8.080198287963867,8.194405931778991,7.987404407181264,8.058784524931344,1377300
2023-03-09,7.858921527862549,8.24437268472258,7.8517833795964975,8.144440651191724,2387700
2023-03-10,7.7589898109436035,7.987405118927618,7.7018859839476,7.858921848552266,2846000
2023-03-13,7.4092278480529785,7.701885097923046,7.337847732153882,7.537711784378856,3134200
2023-03-14,7.502021312713623,7.709022820527958,7.423503053408434,7.487745018028607,2187600
2023-03-15,7.145122051239014,7.25219153750593,6.923844250694543,7.245053390226485,5343600
2023-03-16,7.1950883865356445,7.245054060652991,6.930983039337697,7.023776920363666,2710200
2023-03-17,7.05946683883667,7.1808126284763105,6.888154695342846,7.137984422420044,2302300
2023-03-20,7.023776054382324,7.1308455373560955,6.859602075660548,7.095155482787781,1947100
2023-03-21,7.29502010345459,7.302157570358006,7.123707963879292,7.1879499311286255,1685800
2023-03-22,7.159398555755615,7.366400087493912,7.152261088319402,7.359262620057699,1526800
2023-03-23,6.902430057525635,7.287881136982662,6.85246439115953,7.245052936718037,1971200
2023-03-24,6.859602928161621,6.945258661332037,6.709705224930579,6.79536163883225,2037500
2023-03-27,7.130846977233887,7.166537039008824,6.902431671044381,6.930983584318069,2227500
2023-03-28,7.330710411071777,7.444918054198724,7.130846354868373,7.173674561406602,1401500
2023-03-29,7.38067626953125,7.43064194446736,7.3378480619208215,7.416366329084728,1159800
2023-03-30,7.416366100311279,7.480607388648364,7.359262279079707,7.444918010927065,1485200
2023-03-31,7.537711143493652,7.630504333249113,7.494882941449366,7.494882941449366,1740000
2023-04-03,7.951714038848877,8.044507908076307,7.7804019137276095,7.8874720770197975,3006500
2023-04-04,7.880334377288818,8.115887796878416,7.787540502794248,8.080197740421857,2663700
2023-04-05,7.951714038848877,7.958851505150088,7.737574392995668,7.901747690353388,1216000
2023-04-06,7.787540435791016,7.958851888431101,7.744712912996594,7.930299979657754,1078800
2023-04-10,7.908886909484863,7.944576968753603,7.801817412409903,7.801817412409903,1389500
2023-04-11,8.208681106567383,8.208681106567383,7.930299502237967,7.930299502237967,1598400
2023-04-12,8.251510620117188,8.315751910660499,8.165854204596902,8.280062531713526,1901400
2023-04-13,8.32288932800293,8.394269441092325,8.28006180473426,8.287199271458233,1702900
2023-04-14,8.308612823486328,8.35857848885594,8.2015426653257,8.315750289445461,1485900
2023-04-17,8.251510620117188,8.45137400129156,8.201544264275142,8.372855733853177,2063700
2023-04-18,8.13016414642334,8.287199306718222,8.115887851452236,8.244371783267331,1840000
2023-04-19,8.015955924987793,8.087336039236993,7.923162729487541,8.051645982112394,2133500
2023-04-20,7.93743896484375,8.03023284833448,7.873196993140071,7.923163349315862,2284700
2023-04-21,7.923162460327148,8.037370094661107,7.880334257086315,8.008818186077617,1722900
2023-04-24,8.287199020385742,8.337165370327,7.930299827213951,7.994541790901864,4887300
2023-04-25,7.547792911529541,8.270290832943282,7.4478729550358205,8.216487328364948,7361200
2023-04-26,7.286463737487793,7.58622359998233,7.232660967171249,7.570851694038076,5427000
2023-04-27,7.163486003875732,7.286464191117027,7.086625003353832,7.2403477374054495,3624000
2023-04-28,7.4709320068359375,7.509362872581498,7.132741267884365,7.163485813879253,2526600
2023-05-01,7.340267658233643,7.478617751630611,7.232661378473502,7.40175675152292,1402100
2023-05-02,6.763806343078613,7.1788580576330325,6.733061798778573,7.140427194006043,4600500
2023-05-03,6.733061790466309,6.886784511776732,6.640828157680056,6.6792582882518445,3260700
2023-05-04,6.656200408935547,6.840667684086659,6.602397636935088,6.771493005660837,2638600
2023-05-05,7.071251392364502,7.155799434237946,6.902156041625327,6.902156041625327,2467600
2023-05-08,6.97133207321167,7.286463846359025,6.97133207321167,7.224974755647725,1708200
2023-05-09,7.002075672149658,7.055879169005669,6.82529474350076,6.917528367101188,2432000
2023-05-10,7.002075672149658,7.086623710205812,6.9559592268532855,7.032820213349801,1680700
2023-05-11,7.017448902130127,7.032820807525068,6.84066722553796,6.8637261831419885,1965900
2023-05-12,7.155799865722656,7.178858090802286,7.048193593671454,7.055879913033916,1883100
2023-05-15,7.0943098068237305,7.209602394385697,7.0943098068237305,7.194229756174341,1623300
2023-05-16,7.0405073165893555,7.20191635913159,7.002076452554012,7.117369044660044,2194100
2023-05-17,7.263405799865723,7.294150345980192,7.063565883617766,7.155800254968976,1550700
2023-05-18,7.163486003875732,7.248034057359984,7.040507816634438,7.232661417450915,1407200
2023-05-19,7.217288970947266,7.294149965722635,7.1788581070557,7.22497455731937,1435000
2023-05-22,7.240347385406494,7.363325566669043,7.201916520510002,7.217289159671711,1161700
2023-05-23,7.301836967468262,7.455559704392344,7.224975232502307,7.3095232875664236,1635000
2023-05-24,7.32489538192749,7.401757118857488,7.2403480577107695,7.378698890981628,1038700
2023-05-25,7.0943098068237305,7.224974299589318,7.040507039099453,7.163485212759364,1064300
2023-05-26,7.178858280181885,7.224974731557704,7.03282114047364,7.186544599747114,1804000
2023-05-30,7.071251392364502,7.086624030162478,6.925214998322293,7.063565073465513,1708600
2023-05-31,6.979018688201904,7.002076914942677,6.863726821490229,6.955960461461132,1838500
2023-06-01,7.2480340003967285,7.355639546883267,7.048194081196286,7.06356598797673,1595600
2023-06-02,7.501676082611084,7.51704798814109,7.355638948533409,7.44787258073669,1933600
2023-06-05,7.486303806304932,7.647712853722536,7.363325624083479,7.647712853722536,1277900
2023-06-06,7.7476325035095215,7.8091215921875525,7.3556390134312535,7.378697971441333,2317900
2023-06-07,7.924413681030273,8.024332894044196,7.82449373500864,7.82449373500864,2303700
2023-06-08,8.001275062561035,8.03201960645818,7.824494118404396,7.909041430869604,1462600
2023-06-09,7.993588447570801,8.085822808857293,7.92441377611751,7.993588447570801,1093700
2023-06-12,7.816807746887207,7.901355058786831,7.739946021154645,7.839865971403879,1733200
2023-06-13,7.84755277633667,8.055078275847881,7.839866456686087,7.95515905242146,1277900
2023-06-14,7.885983467102051,8.01664796623981,7.801435418831871,7.94747255693067,1151100
2023-06-15,8.016647338867188,8.124252871142314,7.901354754705348,7.901354754705348,1312300
2023-06-16,8.03201961517334,8.062764159103843,7.947472302616393,8.008961390477399,1365600
2023-06-20,7.932100296020508,8.016648348320322,7.8244947501957345,7.985903801940701,1232900
2023-06-21,8.131938934326172,8.224172558950883,7.893668920630922,7.901354506260547,1587100
2023-06-22,8.055078506469727,8.13962655903122,8.008962053261465,8.02433395999495,1303800
2023-06-23,7.885983467102051,8.008961646759289,7.878297147621531,7.955158876411191,1307600
2023-06-26,8.03201961517334,8.078136797572968,7.8629242570516995,7.932099664147268,1061700
2023-06-27,7.878296852111816,8.070450433870642,7.878296852111816,8.06276411467843,1316600
2023-06-28,7.939786434173584,7.978217299520613,7.809121931798361,7.878297342821455,988700
2023-06-29,7.916727542877197,7.9705303100369855,7.786063051482515,7.9705303100369855,1659200
2023-06-30,7.878296852111816,7.939785939634021,7.839865989158503,7.9244140342573415,1002900
2023-07-03,8.03201961517334,8.139625885433974,7.91672775868589,7.91672775868589,788600
2023-07-05,7.978217124938965,8.108881624454948,7.962844485933426,8.078137079451645,1058000
2023-07-06,7.755319118499756,7.916728165684872,7.624654616825719,7.893669939803508,1986200
2023-07-07,7.9551591873168945,7.993589320205891,7.7245747249439205,7.7245747249439205,1602600
2023-07-10,7.993588447570801,8.078136489915465,7.92441377611751,7.985902861636692,1075100
2023-07-11,8.139625549316406,8.14731186823357,8.008961059755489,8.055077507243038,1117500
2023-07-12,8.27797794342041,8.37021158907035,8.254918982252033,8.285663530802012,1495100
2023-07-13,8.40864086151123,8.554678001882845,8.316407225332844,8.339466184133277,1635200
2023-07-14,8.185742378234863,8.49318855217803,8.178056791967292,8.454757688809163,1378400
2023-07-17,8.262604713439941,8.301035579638897,8.070451115452965,8.131940208168173,1171300
2023-07-18,8.38558292388916,8.470130976380679,8.262604738091833,8.262604738091833,978500
2023-07-19,8.431700706481934,8.531620672762035,8.393269837449918,8.431700706481934,1111300
2023-07-20,8.470130920410156,8.523933693089006,8.377896548663838,8.462444600596662,819800
2023-07-21,8.516247749328613,8.562364937238176,8.424014106517323,8.562364937238176,1306800
2023-07-24,8.646912574768066,8.746832541370773,8.546992608165358,8.585423477321456,1455500
2023-07-25,8.693029403686523,8.700714990792582,8.516247706106226,8.64691221601102,1438900
2023-07-26,8.685342788696289,8.746831881504123,8.585422829631607,8.662284562145302,1103700
2023-07-27,8.523933410644531,8.723773321126764,8.516247091085727,8.71608700156796,1206500
2023-07-28,8.677656173706055,8.700714399472805,8.531619766506271,8.59310885722279,849200
2023-07-31,9.008160591125488,9.031218816905195,8.731458949737881,8.754517908525369,1540000
2023-08-01,8.800634384155273,8.908240659767854,8.746831612852874,8.892868020534149,1204300
2023-08-02,8.593109130859375,8.808320955220331,8.477816532338723,8.80063463538406,1754500
2023-08-03,8.646912574768066,8.685343443924163,8.531620700307636,8.608481705611968,1574800
2023-08-04,8.777575492858887,8.892867346339923,8.63922468227546,8.762202854790626,1537700
2023-08-07,8.823692321777344,8.854437599240475,8.700714143955853,8.800634096687753,1195000
2023-08-08,8.900554656982422,8.915927296763343,8.570050231770708,8.662284604440618,1621500
2023-08-09,8.654598236083984,8.823692874680324,8.44707199825056,8.800634648145879,3091600
2023-08-10,8.800634384155273,8.931298885610627,8.71608706739325,8.739145293236023,1494100
2023-08-11,8.88518238067627,8.908240606380854,8.785262425279361,8.785262425279361,1218100
2023-08-14,8.646912574768066,8.84675250797348,8.600795385179177,8.83906618754069,1561100
2023-08-15,8.531620025634766,8.631539251328089,8.508561066159873,8.57005015874398,1340900
2023-08-16,8.546991348266602,8.585422211757665,8.439385077093176,8.531619442674828,1697300
2023-08-17,8.593109130859375,8.723773636044763,8.570050171350562,8.570050171350562,1129600
2023-08-18,8.654598236083984,8.662284555931402,8.454758318097978,8.500875504174674,1047300
2023-08-21,8.631539344787598,8.731459304570626,8.577736571445895,8.708401077853868,915000
2023-08-22,8.646912574768066,8.716087992647468,8.631539933902483,8.693029764356954,850100
2023-08-23,8.716087341308594,8.79294834086923,8.462444650043661,8.570050196030113,1495600
2023-08-24,8.639225006103516,8.808320366154012,8.639225006103516,8.693028508351437,803300
2023-08-25,8.616167068481445,8.73145893012884,8.57004988401782,8.723773343558051,1348200
2023-08-28,8.777575492858887,8.816006355021807,8.64691100130959,8.677655544438382,1411200
2023-08-29,8.99278736114502,8.99278736114502,8.685341927587546,8.777575557654789,1564500
2023-08-30,9.192626953125,9.269488675456886,8.992787061468265,8.992787061468265,2466800
2023-08-31,8.977416038513184,9.254116946669958,8.962043399333917,9.23105872090884,2102100
2023-09-01,9.061963081359863,9.146510395269676,9.023532217579856,9.131138489562328,1413900
2023-09-05,9.10807991027832,9.223371764126814,9.04659082382476,9.061962728934285,1663300
2023-09-06,9.16956901550293,9.284860869587437,9.108079928923495,9.146510058279842,1445700
2023-09-07,9.138824462890625,9.238744411732212,9.115765505691062,9.169569006148981,1060800
2023-09-08,9.246429443359375,9.330977482006004,9.161882137720433,9.215684901944515,1418200
2023-09-11,9.223372459411621,9.41552605231603,9.215686139773577,9.392467826409682,2096500
2023-09-12,9.469328880310059,9.538504291449952,9.246430740530286,9.284861605942204,1778900
2023-09-13,9.384781837463379,9.469329157437713,9.300234517489047,9.354037290835638,1916300
2023-09-14,9.646111488342285,9.653797808759583,9.415527006878385,9.484702424618341,1913300
2023-09-15,9.638423919677734,9.715285647880824,9.576934830318368,9.684541103201141,3510800
2023-09-18,9.599993705749512,9.669169119215743,9.546190932168138,9.661482799273315,2888800
2023-09-19,9.738344192504883,9.784460644532901,9.592307050731318,9.692227007469075,3320200
2023-09-20,9.915124893188477,10.053475711747126,9.715285717835481,9.730657623782127,4069500
2023-09-21,9.646111488342285,9.930498746711546,9.60768061926366,9.80752055206623,4339400
2023-09-22,9.661481857299805,9.77677444617202,9.63842363272846,9.753715488592931,3812100
2023-09-25,9.738344192504883,9.792146964206832,9.638424235767124,9.722971553157016,4622700
2023-09-26,9.350192070007324,9.613345864120404,9.13637922016036,9.555781167723211,6267000
2023-09-27,9.49821662902832,9.555781326381283,9.317298000441635,9.506440381295938,3594900
2023-09-28,9.54755687713623,9.5886748512125,9.407756235832984,9.440650458241976,2770700
2023-09-29,9.522887229919434,9.621569905680337,9.473546284169078,9.613346153301881,3885600
2023-10-02,9.210391998291016,9.531111293169854,9.136379792991267,9.498217066843322,3509300
2023-10-03,9.235061645507812,9.407756514332364,9.136378975359518,9.202167422125047,2546500
2023-10-04,8.922567367553711,9.136379438244163,8.84033141280033,9.111708965522222,4224800
2023-10-05,8.8074369430542,8.922567119658236,8.716978022746849,8.766318966819888,2014300
2023-10-06,8.971907615661621,9.045919812335073,8.634741639047116,8.799212751510273,2139700
2023-10-09,9.457098007202148,9.498215981476791,9.23506141667515,9.333744868638346,2466500
2023-10-10,9.67091178894043,9.679135541449204,9.46532268178231,9.547557854089435,1397200
2023-10-11,9.753146171569824,9.786040394681386,9.59689880785494,9.646239750392212,2155300
2023-10-12,9.786040306091309,9.843605784210526,9.703805141186924,9.818934528905089,2554100
2023-10-13,10.040971755981445,10.131430678374004,9.950512833588885,9.950512833588885,1985300
2023-10-16,10.15610122680664,10.1889954494058,10.008076832980366,10.114983252492662,2059100
2023-10-17,10.25478458404541,10.328796785934475,10.06564220318889,10.082089707724318,2023400
2023-10-18,10.213666915893555,10.320573345826828,10.131430959249434,10.287679120021222,1723200
2023-10-19,10.123207092285156,10.312348677810922,9.966958945384611,10.14787756338414,1811100
2023-10-20,10.07386589050293,10.188996068728056,9.958735712277804,10.123207619530891,1551900
2023-10-23,9.884723663330078,10.032747272432472,9.744923021656614,9.942288356633224,2673600
2023-10-24,9.909394264221191,10.049194907729866,9.86005253769925,9.975182710077023,1447700
2023-10-25,9.99985408782959,10.03274831373981,9.868277184188708,9.876500936731315,1498300
2023-10-26,9.909394264221191,9.96695895828001,9.802487843640433,9.92584098355508,1188900
2023-10-27,9.82715892791748,9.983407084768976,9.794264702937195,9.892947377878052,1598800
2023-10-30,9.744922637939453,9.991628904815817,9.605122001770795,9.892946241213252,1307900
2023-10-31,9.712029457092285,9.827158851497902,9.580451773934152,9.744923681816774,1168400
2023-11-01,9.942288398742676,9.991629340565742,9.654463362487641,9.802487756477102,2120500
2023-11-02,10.246561050415039,10.26300777104122,10.008077719383927,10.032748192453298,1424500
2023-11-03,10.164325714111328,10.33702060464464,10.065643031558043,10.254785427980359,1722500
2023-11-06,9.991630554199219,10.271231872692141,9.92584210093738,10.238337646061222,1116300
2023-11-07,9.62156867980957,9.860051978578642,9.613344928478892,9.835381508846694,2461400
2023-11-08,9.407756805419922,9.728476081520437,9.35841586094918,9.6215696561536,2912000
2023-11-09,9.57222843170166,9.843605971133654,9.539334208263242,9.56400467977702,2459900
2023-11-10,9.638016700744629,9.703805146407584,9.498216057645815,9.703805146407584,1025200
2023-11-13,9.777816772460938,9.810710993370188,9.638016137531599,9.7038045793501,1116800
2023-11-14,9.90117073059082,9.950512458199979,9.794264307654439,9.8682765069381,1611700
2023-11-15,9.80248737335205,9.96695848010089,9.753145649197348,9.892946285998887,1875600
2023-11-16,9.703804969787598,9.76136966262991,9.555780577610088,9.72025168877392,2583400
2023-11-17,10.090313911437988,10.17254908501383,9.736700390707234,9.860053543201108,3682100
2023-11-20,10.25478458404541,10.435702428374034,10.14787815734567,10.238337079509982,2839600
2023-11-21,10.263007164001465,10.328796395395461,10.156101525604083,10.213666220781157,1280800
2023-11-22,10.197218894958496,10.213666399159283,9.958735573868246,10.073865750493256,2017000
2023-11-24,10.4850435256958,10.534385252067652,10.254783965900808,10.254783965900808,1962900
2023-11-27,10.493268013000488,10.534385990482535,10.394585337599691,10.443926283169995,2079900
2023-11-28,10.58372688293457,10.633068612517423,10.476820455721874,10.534385937611901,1591800
2023-11-29,10.452149391174316,10.649514729808919,10.435701887491362,10.616620506703152,2352000
2023-11-30,10.369914054870605,10.591950662167608,10.213666681938045,10.58372690983953,2260400
2023-12-01,10.534385681152344,10.591950377380773,10.328796584039193,10.328796584039193,2111400
2023-12-04,10.394585609436035,10.468597029727016,10.271231673763978,10.44392655629669,2036500
2023-12-05,10.337019920349121,10.44392634876986,10.320573199809113,10.42747962822985,1327400
2023-12-06,10.098536491394043,10.369914043850757,10.098536491394043,10.279455121118582,2771600
2023-12-07,10.1725492477417,10.295903186469053,10.123208299658941,10.20544347455028,2362900
2023-12-08,10.460372924804688,10.468595892214486,10.230112583607577,10.2383363352775,2384800
2023-12-11,10.411031723022461,10.567279875574329,10.345243274872253,10.452149699181382,2373300
2023-12-12,10.15610122680664,10.386360785000747,10.106759500777839,10.345242810686766,2394300
2023-12-13,10.419255256652832,10.435701976215475,10.114983494272538,10.197218660606048,1767000
2023-12-14,10.649514198303223,10.781091084159431,10.50149059384504,10.526161063878053,3757800
2023-12-15,10.526162147521973,10.731751248902246,10.526162147521973,10.690633271774153,2648100
2023-12-18,10.616620063781738,10.805762426944057,10.600173345045077,10.690632258746989,5885900
2023-12-19,10.535778999328613,10.676373083101735,10.456694617704523,10.667586581371046,4131700
2023-12-20,10.316100120544434,10.588501775444302,10.298526279780434,10.544565916524089,2691300
2023-12-21,10.491842269897461,10.500629608907378,10.307312340723062,10.316099679732979,2530200
2023-12-22,10.491842269897461,10.641223681038964,10.44790725086142,10.588501322993006,1580200
2023-12-26,10.737883567810059,10.790605929949313,10.597289484762927,10.597289484762927,2678700
2023-12-27,10.65001106262207,10.790605135315678,10.641223723577026,10.720308098968873,1188200
2023-12-28,10.518204689025879,10.623650247155629,10.483056169649295,10.614862907809782,2098600
2023-12-29,10.474268913269043,10.553353291994474,10.447907733029503,10.535778613163574,1248100
